category,item,itemLabel
Category:Philosophers of religion,http://www.wikidata.org/entity/Q446853,William S. Hatcher
Category:Philosophers of religion,http://www.wikidata.org/entity/Q451727,Charles Bell
Category:Philosophers of religion,http://www.wikidata.org/entity/Q457950,Raimon Panikkar
Category:Philosophers of religion,http://www.wikidata.org/entity/Q463723,Nikolai Fyodorovich Fyodorov
Category:Philosophers of religion,http://www.wikidata.org/entity/Q468736,"Victoria, Lady Welby"
Category:Philosophers of religion,http://www.wikidata.org/entity/Q501033,Andreas Urs Sommer
Category:Philosophers of religion,http://www.wikidata.org/entity/Q531931,John Hick
Category:Philosophers of religion,http://www.wikidata.org/entity/Q547033,Shneur Zalman of Liadi
Category:Philosophers of religion,http://www.wikidata.org/entity/Q569063,Roberto Mangabeira Unger
Category:Philosophers of religion,http://www.wikidata.org/entity/Q573844,"Anthony Quinton, Baron Quinton"
Category:Philosophers of religion,http://www.wikidata.org/entity/Q580695,Robert C. Solomon
Category:Philosophers of religion,http://www.wikidata.org/entity/Q600759,J. J. C. Smart
Category:Philosophers of religion,http://www.wikidata.org/entity/Q703303,Paul Kurtz
Category:Philosophers of religion,http://www.wikidata.org/entity/Q712709,Richard Swinburne
Category:Philosophers of religion,http://www.wikidata.org/entity/Q712924,Julian Jaynes
Category:Philosophers of religion,http://www.wikidata.org/entity/Q713642,J. L. Mackie
Category:Philosophers of religion,http://www.wikidata.org/entity/Q725012,Michael Martin
Category:Philosophers of religion,http://www.wikidata.org/entity/Q725797,Peter Geach
Category:Philosophers of religion,http://www.wikidata.org/entity/Q745894,"Stewart Sutherland, Baron Sutherland of Houndwood"
Category:Philosophers of religion,http://www.wikidata.org/entity/Q782366,Hans Rookmaaker
Category:Philosophers of religion,http://www.wikidata.org/entity/Q822329,Bernard Bosanquet
Category:Philosophers of religion,http://www.wikidata.org/entity/Q919119,Sebastian Castellio
Category:Philosophers of religion,http://www.wikidata.org/entity/Q923743,Simon Critchley
Category:Philosophers of religion,http://www.wikidata.org/entity/Q953339,Moshe Idel
Category:Philosophers of religion,http://www.wikidata.org/entity/Q954770,Peter Winch
Category:Philosophers of religion,http://www.wikidata.org/entity/Q958594,Francis Schaeffer
Category:Philosophers of religion,http://www.wikidata.org/entity/Q959541,Michael Oakeshott
Category:Philosophers of religion,http://www.wikidata.org/entity/Q969266,Tetsuro Watsuji
Category:Philosophers of religion,http://www.wikidata.org/entity/Q980727,John B. Cobb
Category:Philosophers of religion,http://www.wikidata.org/entity/Q981839,Frederick Copleston
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1049323,Gary Habermas
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1064777,Charles Hartshorne
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1069850,Augusto Del Noce
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1135303,Hajime Nakamura
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1160450,Daniel Dombrowski
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1196186,John Shelby Spong
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1233528,William Lane Craig
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1248105,Aleksei Losev
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1250294,Dorothy Emmet
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1261985,Mario Kopić
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1267587,Eleonore Stump
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1334449,Toshihiko Izutsu
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1342881,Reginald Garrigou-Lagrange
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1351078,Gilles Lipovetsky
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1364813,Norman Malcolm
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1381628,Gerardus van der Leeuw
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1384649,Keith Ward
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1469018,Michel Weber
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1489766,Gabriel Wagner
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1515951,Lorenz Bruno Puntel
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1573592,Samuel Lublinski
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1701398,John Perry
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1702110,John Watson
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1730299,R. B. Braithwaite
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1972246,Peter van Inwagen
Category:Philosophers of religion,http://www.wikidata.org/entity/Q1993564,Keiji Nishitani
Category:Philosophers of religion,http://www.wikidata.org/entity/Q2059200,Paul Copan
Category:Philosophers of religion,http://www.wikidata.org/entity/Q2198215,Floris van den Berg
Category:Philosophers of religion,http://www.wikidata.org/entity/Q2634723,Loren Eiseley
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3085558,François Picavet
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3090538,Joxe Azurmendi
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3155657,Israr Ahmed
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3163246,Jay Newman
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3167019,Jean-Louis Vieillard-Baron
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3181980,John Macquarrie
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3191926,Kai Nielsen
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3210843,Abu Abd al-Rahman Ibn Aqil al-Zahiri
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3296918,John Anderson
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3425000,Theodore Drange
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3431762,Herbert McCabe
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3525030,Thomas Davidson
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3633666,Klaus Klostermaier
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3633956,Udayana
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3709773,Wolfgang Smith
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3723797,Elémire Zolla
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3760870,Gerald O'Collins
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3806606,James Heisig
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3818106,Yasuo Yuasa
Category:Philosophers of religion,http://www.wikidata.org/entity/Q3898047,Paul Draper
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4069864,Robert Arp
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4115511,Abu al-Hassan al-Amiri
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4163801,Alexander Dobrokhotov
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4355975,John Caird
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4356374,Linda Trinkaus Zagzebski
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4356592,Trenton Merricks
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4356809,Marilyn McCord Adams
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4568519,William Brede Kristensen
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4647826,A. H. Almaas
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4648516,A. W. Moore
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4707190,Alan M. Olson
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4734711,Aloysius P. Martinich
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4773564,Anthony Thiselton
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4837807,Babette Babich
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4907155,Bijan Abdolkarimi
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4961022,Brendan Myers
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4963527,Brian Davies
Category:Philosophers of religion,http://www.wikidata.org/entity/Q4964473,Brian Leftow
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5006872,C. Stephen Evans
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5045090,Caroline Haddon
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5052875,Catherine Pickstock
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5082850,Charles Taliaferro
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5145165,Colin Gunton
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5231674,David Braine
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5233304,David Efird
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5236237,David L. Paulsen
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5246576,Dean Zimmerman
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5254244,Delman Coates
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5254926,Robert Merrihew Adams
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5338697,Edith Wyschogrod
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5491593,Franklin I. Gamwell
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5493500,Françoise Meltzer
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5497759,Frederick Ferré
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5537046,George Blewett
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5539122,George F. McLean
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5546903,Georges Tamer
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5561592,James Giles
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5593123,Graham Oppy
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5621129,Gustav Glogau
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5681324,Hassan Eslami Ardakani
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5941464,Ali Akbar Rashad
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5950051,Huston Smith
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5956247,Nasrollah Hekmat
Category:Philosophers of religion,http://www.wikidata.org/entity/Q5959077,Kenneth Einar Himma
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6003720,María Elósegui
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6096218,Ivan Esaulov
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6120845,Jacques Rousseau
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6227198,John Corvino
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6230766,John E. Hare
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6232600,John F. X. Knasas
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6238326,John Hawthorne
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6242159,John Joseph Haldane
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6242394,John K. Roth
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6247941,John McIntyre
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6273611,Jonathan Kvanvig
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6286704,Joseph Runzo
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6385259,Keith Yandell
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6447537,Kuruvilla Pandikattu
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6687989,Louis Pojman
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6709311,Lynn de Silva
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6828406,Michael Banner
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6829038,Michael C. Rea
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6835509,Michael Zank
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6956337,Zofia Zdybicka
Category:Philosophers of religion,http://www.wikidata.org/entity/Q6962908,Nancy Pearcey
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7026429,Nicholas Wolterstorff
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7052453,Norman Kretzmann
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7078716,Oets Kolk Bouwsma
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7129268,Pamela Sue Anderson
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7185687,Phillip H. Wiebe
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7328536,Richard Purtill
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7346209,Robert K.C. Forman
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7346446,Robert Koons
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7352609,Robin LePoidevin
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7422196,Sarah Coakley
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7446704,Seiichi Hatano
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7615251,Steven Schwarzschild
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7660465,Syed Zafarul Hasan
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7922283,Vernon White
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7931697,Vincent Brümmer
Category:Philosophers of religion,http://www.wikidata.org/entity/Q7931952,Vincent Miceli
Category:Philosophers of religion,http://www.wikidata.org/entity/Q8007788,William Desmond
Category:Philosophers of religion,http://www.wikidata.org/entity/Q8008886,William F. Vallicella
Category:Philosophers of religion,http://www.wikidata.org/entity/Q8011010,William Hatcher Davis
Category:Philosophers of religion,http://www.wikidata.org/entity/Q8201210,Antonio Escohotado
Category:Philosophers of religion,http://www.wikidata.org/entity/Q8969626,He Guanghu
Category:Philosophers of religion,http://www.wikidata.org/entity/Q10337407,Norman Geisler
